2026-04-13 13:12:59,000,200,0.472609,0.073968,0.038344,0.019903,0.016486,90000000,172.66.0.218
2026-04-13 13:14:59,000,200,0.493738,0.068339,0.039932,0.014748,0.011353,90000000,162.159.140.220
2026-04-13 13:17:00,000,200,0.505599,0.082596,0.033600,0.015377,0.012300,90000000,162.159.140.220
2026-04-13 13:19:00,000,200,0.454288,0.072200,0.033902,0.015746,0.012865,90000000,162.159.140.220
2026-04-13 13:21:01,000,200,0.553050,0.156448,0.037891,0.020175,0.016656,90000000,172.66.0.218
2026-04-13 13:23:01,000,200,0.622565,0.067967,0.028046,0.010054,0.006488,90000000,162.159.140.220
2026-04-13 13:25:02,000,200,0.297482,0.076778,0.039528,0.022031,0.018660,90000000,162.159.140.220
2026-04-13 13:27:02,000,200,0.357874,0.053631,0.024567,0.008128,0.005211,90000000,172.66.0.218
2026-04-13 13:29:03,000,200,0.380098,0.061888,0.039974,0.022881,0.019073,90000000,172.66.0.218
2026-04-13 13:31:03,000,200,0.577457,0.113226,0.043105,0.017689,0.014364,90000000,162.159.140.220
2026-04-13 13:33:04,000,200,0.455306,0.077109,0.027416,0.009194,0.006164,90000000,172.66.0.218
2026-04-13 13:35:04,000,200,0.696494,0.076513,0.037128,0.018342,0.015290,90000000,162.159.140.220
2026-04-13 13:37:05,000,200,0.515998,0.073513,0.039733,0.015243,0.012251,90000000,162.159.140.220
2026-04-13 13:39:05,000,200,0.544961,0.059852,0.032178,0.014863,0.011848,90000000,162.159.140.220
2026-04-13 13:41:06,000,200,0.638255,0.078842,0.041822,0.014924,0.011610,90000000,172.66.0.218
2026-04-13 13:43:07,000,200,0.222608,0.060850,0.031367,0.015243,0.012477,90000000,172.66.0.218
2026-04-13 13:45:07,000,200,0.871738,0.079857,0.035637,0.015508,0.012614,90000000,162.159.140.220
2026-04-13 13:47:08,000,200,0.494535,0.061817,0.032620,0.016142,0.012549,90000000,172.66.0.218
2026-04-13 13:49:08,000,200,0.313394,0.062343,0.032226,0.015677,0.012578,90000000,162.159.140.220
2026-04-13 13:51:09,000,200,0.495738,0.071192,0.039872,0.006083,0.003087,90000000,172.66.0.218
2026-04-13 13:53:09,000,200,0.537099,0.088221,0.039299,0.016942,0.013863,90000000,162.159.140.220
2026-04-13 13:55:10,000,200,0.258373,0.078571,0.036654,0.019491,0.016490,90000000,172.66.0.218
2026-04-13 13:57:10,000,200,0.617539,0.064533,0.033091,0.016669,0.013597,90000000,162.159.140.220
2026-04-13 13:59:11,000,200,0.462309,0.048913,0.023596,0.006995,0.004177,90000000,172.66.0.218
2026-04-13 14:01:11,000,200,0.449697,0.064259,0.029837,0.013342,0.009900,90000000,162.159.140.220
2026-04-13 14:03:12,000,200,0.344879,0.088032,0.032824,0.015105,0.011800,90000000,172.66.0.218
2026-04-13 14:05:12,000,200,0.512926,0.057580,0.029503,0.007631,0.004589,90000000,162.159.140.220
2026-04-13 14:07:13,000,200,0.493321,0.070574,0.031435,0.014187,0.011438,90000000,162.159.140.220
2026-04-13 14:09:13,000,200,0.407163,0.053203,0.024731,0.007731,0.004389,90000000,172.66.0.218
2026-04-13 14:11:13,000,200,0.892788,0.132046,0.030852,0.013456,0.010370,90000000,162.159.140.220
2026-04-13 14:13:14,000,200,0.411378,0.067641,0.033246,0.015958,0.012633,90000000,172.66.0.218
2026-04-13 14:15:15,000,200,0.453964,0.067614,0.028450,0.007817,0.004976,90000000,162.159.140.220
2026-04-13 14:17:15,000,200,0.552299,0.117120,0.037276,0.019619,0.016160,90000000,162.159.140.220
2026-04-13 14:19:16,000,200,0.425729,0.061909,0.034115,0.016503,0.013702,90000000,172.66.0.218
2026-04-13 14:21:16,000,200,0.410755,0.068529,0.041329,0.017272,0.014243,90000000,162.159.140.220
2026-04-13 14:23:17,000,200,0.597980,0.073388,0.036552,0.010597,0.007009,90000000,172.66.0.218
2026-04-13 14:25:17,000,200,0.356689,0.061695,0.035166,0.017236,0.013848,90000000,172.66.0.218
2026-04-13 14:27:18,000,200,0.610346,0.056869,0.023911,0.006807,0.003898,90000000,162.159.140.220
2026-04-13 14:29:18,000,200,0.381299,0.061314,0.026398,0.009941,0.007272,90000000,172.66.0.218
2026-04-13 14:31:19,000,200,0.452771,0.069699,0.039608,0.017071,0.014199,90000000,172.66.0.218
2026-04-13 14:33:19,000,200,0.580193,0.067665,0.026426,0.008570,0.005460,90000000,162.159.140.220
2026-04-13 14:35:20,000,200,0.419490,0.067675,0.033777,0.017083,0.014220,90000000,172.66.0.218
2026-04-13 14:37:20,000,200,0.348618,0.062775,0.037401,0.016181,0.013385,90000000,162.159.140.220
2026-04-13 14:39:21,000,200,0.529355,0.051866,0.027413,0.009015,0.006365,90000000,172.66.0.218
2026-04-13 14:41:21,000,200,0.462469,0.069948,0.037628,0.020668,0.017729,90000000,162.159.140.220
2026-04-13 14:43:22,000,200,0.429364,0.062502,0.031614,0.014774,0.011730,90000000,162.159.140.220
2026-04-13 14:45:22,000,200,0.671284,0.097145,0.043583,0.020633,0.017361,90000000,162.159.140.220
2026-04-13 14:47:23,000,200,0.220953,0.070406,0.037022,0.017168,0.014283,90000000,172.66.0.218
2026-04-13 14:49:23,000,200,0.451294,0.071628,0.034129,0.014834,0.011896,90000000,172.66.0.218
2026-04-13 14:51:23,000,200,0.503592,0.061522,0.035562,0.010460,0.006968,90000000,162.159.140.220
