2026-02-13 18:08:45,000,200,1.833648,1.323755,0.614895,0.236945,0.066429,52.204.75.48
2026-02-13 18:08:57,000,200,1.224604,0.848361,0.531350,0.170221,0.006410,3.210.41.225
2026-02-13 18:09:09,000,200,1.552786,1.226100,0.533091,0.173672,0.009993,35.174.219.145
2026-02-13 18:09:20,000,200,1.538594,1.030612,0.556382,0.172117,0.002371,3.210.41.225
2026-02-13 18:09:32,000,200,1.910062,1.582577,0.543514,0.170883,0.006900,35.174.219.145
2026-02-13 18:09:44,000,200,1.465710,1.139489,0.536089,0.169778,0.006056,3.223.36.72
2026-02-13 18:09:55,000,200,1.862261,1.523440,0.553351,0.173142,0.003504,44.195.71.76
2026-02-13 18:10:07,000,200,1.806490,1.480091,0.527972,0.167272,0.003855,54.236.169.179
2026-02-13 18:10:19,000,200,1.774393,1.432505,0.570578,0.182269,0.010932,54.236.169.179
2026-02-13 18:10:31,000,200,2.438310,2.098632,0.559253,0.176605,0.006427,44.195.71.76
2026-02-13 18:10:43,000,200,1.484301,1.156590,0.538341,0.169874,0.005621,54.236.169.179
2026-02-13 18:10:55,000,200,1.394533,1.066475,0.531327,0.167647,0.003182,3.223.36.72
2026-02-13 18:11:06,000,200,1.583260,1.243096,0.549608,0.174032,0.004026,35.174.219.145
2026-02-13 18:11:18,000,200,1.623464,1.284729,0.565124,0.182774,0.013122,3.210.41.225
2026-02-13 18:11:29,000,200,1.555215,1.214280,0.562799,0.179978,0.009344,35.174.219.145
2026-02-13 18:11:41,000,200,2.674379,2.306189,0.529626,0.168785,0.004669,54.236.169.179
2026-02-13 18:11:54,000,200,2.121428,1.794647,0.526050,0.166151,0.002765,35.174.219.145
2026-02-13 18:12:06,000,200,1.280054,0.893600,0.559577,0.173462,0.003311,3.223.36.72
2026-02-13 18:12:17,000,200,1.438408,0.947945,0.543546,0.169448,0.005730,52.204.75.48
2026-02-13 18:12:28,000,200,1.783965,1.445449,0.666281,0.286527,0.114715,44.195.71.76
2026-02-13 18:12:40,000,200,2.030513,1.688912,0.561781,0.177475,0.005178,52.204.75.48
2026-02-13 18:12:52,000,200,1.542376,1.031750,0.547442,0.174552,0.004383,44.195.71.76
2026-02-13 18:13:04,000,200,2.213727,1.874260,0.547087,0.173761,0.003953,3.210.41.225
2026-02-13 18:13:16,000,200,1.445786,0.937130,0.549136,0.171963,0.002366,35.174.219.145
2026-02-13 18:13:28,000,200,2.547298,2.205247,0.553579,0.176675,0.005451,54.236.169.179
2026-02-13 18:13:40,000,200,1.509356,1.018907,0.535507,0.174856,0.010915,35.174.219.145
2026-02-13 18:13:52,000,200,2.179746,1.668800,0.562421,0.179955,0.009227,54.236.169.179
2026-02-13 18:14:04,000,200,1.684476,1.343619,0.561029,0.175267,0.004890,52.204.75.48
2026-02-13 18:14:16,000,200,1.593667,1.103295,0.533913,0.169459,0.005732,54.236.169.179
2026-02-13 18:14:27,000,200,2.367072,2.027407,0.668571,0.285999,0.115446,3.223.36.72
2026-02-13 18:14:40,000,200,1.586630,1.258249,0.529065,0.167445,0.003146,44.195.71.76
2026-02-13 18:14:51,000,200,1.620539,1.291888,0.534455,0.170130,0.005340,3.223.36.72
2026-02-13 18:15:03,000,200,3.212475,2.680731,0.537478,0.166501,0.002364,54.236.169.179
2026-02-13 18:15:16,000,200,1.927258,1.436754,0.543539,0.171312,0.007384,3.210.41.225
